SymbolSet,Entity,EntityType,EntitySubType,StandardIdentity,Code,GeometryType,IconType,UniqueName
25,Maritime Control Lines,Bearing Line,Electronic Warfare (EW),,220102,Line,MAIN,Maritime Lines : Bearing Line : Electronic Warfare (EW)
25,Maritime Control Lines,Bearing Line,Acoustic,,220103,Line,MAIN,Maritime Lines : Bearing Line : Acoustic
25,Maritime Control Lines,Bearing Line,Acoustic (Ambiguous),,220104,Line,MAIN,Maritime Lines : Bearing Line : Acoustic (Ambiguous)
25,Maritime Control Lines,Bearing Line,Torpedo,,220105,Line,MAIN,Maritime Lines : Bearing Line : Torpedo
25,Maritime Control Lines,Bearing Line,Electro-Optical Intercept,,220106,Line,MAIN,Maritime Lines : Bearing Line : Electro-Optical Intercept
25,Maritime Control Lines,Bearing Line,Jammer,,220107,Line,MAIN,Maritime Lines : Bearing Line : Jammer
25,Maritime Control Lines,Bearing Line,Radio Direction Finder (RDF),,220108,Line,MAIN,Maritime Lines : Bearing Line : Radio Direction Finder (RDF)
25,Deception,Decoy/Dummy,,,230100,Line,MAIN,Deception : Decoy/Dummy
25,Deception,Decoy/Dummy/Feint,,,230200,Line,MAIN,Deception : Decoy/Dummy/Feint
25,Fires Areas,Airspace Coordination Area,Irregular,,240101,Area,MAIN,Fires Areas : Airspace Coordination Area : Irregular
25,Fires Areas,Airspace Coordination Area,Rectangular,,240102,Area,MAIN,Fires Areas : Airspace Coordination Area : Rectangular
25,Fires Areas,Airspace Coordination Area,Circular,,240103,Area,MAIN,Fires Areas : Airspace Coordination Area : Circular
25,Fires Areas,Free Fire Area,Irregular,,240201,Area,MAIN,Fires Areas : Free Fire Area : Irregular
25,Fires Areas,Free Fire Area,Rectangular,,240202,Area,MAIN,Fires Areas : Free Fire Area : Rectangular
25,Fires Areas,Free Fire Area,Circular,,240203,Area,MAIN,Fires Areas : Free Fire Area : Circular
25,Fires Areas,No Fire Area,Irregular,,240301,Area,MAIN,Fires Areas : No Fire Area : Irregular
25,Fires Areas,No Fire Area,Rectangular,,240302,Area,MAIN,Fires Areas : No Fire Area : Rectangular
25,Fires Areas,No Fire Area,Circular,,240303,Area,MAIN,Fires Areas : No Fire Area : Circular
25,Fires Areas,Restricted Fire Area,Irregular,,240401,Area,MAIN,Fires Areas : Restricted Fire Area : Irregular
25,Fires Areas,Restricted Fire Area,Rectangular,,240402,Area,MAIN,Fires Areas : Restricted Fire Area : Rectangular
25,Fires Areas,Restricted Fire Area,Circular,,240403,Area,MAIN,Fires Areas : Restricted Fire Area : Circular
25,Fires Areas,Position Area For Artillery (PAA),Rectangular,,240501,Area,MAIN,Fires Areas : Position Area For Artillery (PAA) : Rectangular
25,Fires Areas,Position Area For Artillery (PAA),Circular,,240502,Area,MAIN,Fires Areas : Position Area For Artillery (PAA) : Circular
25,Fires Areas,Point Targets,Point or Single Target,,240601,Point,MAIN,Fires Areas : Point Targets : Point or Single Target
25,Fires Areas,Point Targets,Nuclear Target,,240602,Point,MAIN,Fires Areas : Point Targets : Nuclear Target
25,Fires Areas,Point Targets,Target-Recorded,,240603,Point,MAIN,Fires Areas : Point Targets : Target-Recorded
25,Fires Areas,Linear Targets,Linear Target,,240701,Line,MAIN,Fires Areas : Linear Targets : Linear Target
25,Fires Areas,Linear Targets,Linear Smoke Target,,240702,Line,MAIN,Fires Areas : Linear Targets : Linear Smoke Target
25,Fires Areas,Linear Targets,Final Protective Fire (FPF),,240703,Line,MAIN,Fires Areas : Linear Targets : Final Protective Fire (FPF)
25,Fires Areas,Area Targets,Area Target,,240801,Area,MAIN,Fires Areas : Area Targets : Area Target
25,Fires Areas,Area Targets,Rectangular Target,,240802,Area,MAIN,Fires Areas : Area Targets : Rectangular Target
25,Fires Areas,Area Targets,Circular Target,,240803,Area,MAIN,Fires Areas : Area Targets : Circular Target
25,Fires Areas,Area Targets,Rectangular Target - Single Target,,240804,Area,MAIN,Fires Areas : Area Targets : Rectangular Target - Single Target
25,Fires Areas,Area Targets,Series of Targets,,240805,Area,MAIN,Fires Areas : Area Targets : Series of Targets
25,Fires Areas,Area Targets,Smoke Target,,240806,Area,MAIN,Fires Areas : Area Targets : Smoke Target
25,Fires Areas,Area Targets,Smoke Planned or On Order,,240807,Area,MAIN,Fires Areas : Area Targets : Smoke Planned or On Order
25,Fires Areas,Area Targets,Bomb Area,,240808,Area,MAIN,Fires Areas : Area Targets : Bomb Area
25,Fires Areas,Fire Support Station,,,240900,Point,MAIN,Fires Areas : Fire Support Station
25,Fires Areas,Fire Support Area,Irregular,,241001,Area,MAIN,Fires Areas : Fire Support Area : Irregular
25,Fires Areas,Fire Support Area,Rectangular,,241002,Area,MAIN,Fires Areas : Fire Support Area : Rectangular
25,Fires Areas,Fire Support Area,Circular,,241003,Area,MAIN,Fires Areas : Fire Support Area : Circular
25,Fires Areas,Artillery Target Intelligence Zone,Irregular,,241101,Area,MAIN,Fires Areas : Artillery Target Intelligence Zone : Irregular
25,Fires Areas,Artillery Target Intelligence Zone,Rectangular,,241102,Area,MAIN,Fires Areas : Artillery Target Intelligence Zone : Rectangular
25,Fires Areas,Artillery Target Intelligence Zone,Circular,,241103,Area,MAIN,Fires Areas : Artillery Target Intelligence Zone : Circular
25,Fires Areas,Call for Fire Zone (CFFZ),Irregular,,241201,Area,MAIN,Fires Areas : Call for Fire Zone (CFFZ) : Irregular
25,Fires Areas,Call for Fire Zone (CFFZ),Rectangular,,241202,Area,MAIN,Fires Areas : Call for Fire Zone (CFFZ) : Rectangular
25,Fires Areas,Call for Fire Zone (CFFZ),Circular,,241203,Area,MAIN,Fires Areas : Call for Fire Zone (CFFZ) : Circular
25,Fires Areas,Censor Zone,Irregular,,241301,Area,MAIN,Fires Areas : Censor Zone : Irregular
25,Fires Areas,Censor Zone,Rectangular,,241302,Area,MAIN,Fires Areas : Censor Zone : Rectangular
25,Fires Areas,Censor Zone,Circular,,241303,Area,MAIN,Fires Areas : Censor Zone : Circular
25,Fires Areas,Critical Friendly Zone,Irregular,,241401,Area,MAIN,Fires Areas : Critical Friendly Zone : Irregular
25,Fires Areas,Critical Friendly Zone,Rectangular,,241402,Area,MAIN,Fires Areas : Critical Friendly Zone : Rectangular
25,Fires Areas,Critical Friendly Zone,Circular,,241403,Area,MAIN,Fires Areas : Critical Friendly Zone : Circular
25,Fires Areas,Dead Space Area,Irregular,,241501,Area,MAIN,Fires Areas : Dead Space Area : Irregular
25,Fires Areas,Dead Space Area,Rectangular,,241502,Area,MAIN,Fires Areas : Dead Space Area : Rectangular
25,Fires Areas,Dead Space Area,Circular,,241503,Area,MAIN,Fires Areas : Dead Space Area : Circular
25,Fires Areas,Sensor Zone,Irregular,,241601,Area,MAIN,Fires Areas : Sensor Zone : Irregular
25,Fires Areas,Sensor Zone,Rectangular,,241602,Area,MAIN,Fires Areas : Sensor Zone : Rectangular
25,Fires Areas,Sensor Zone,Circular,,241603,Area,MAIN,Fires Areas : Sensor Zone : Circular
25,Fires Areas,Target Build-up Area,Irregular,,241701,Area,MAIN,Fires Areas : Target Build-up Area : Irregular
25,Fires Areas,Target Build-up Area,Rectangular,,241702,Area,MAIN,Fires Areas : Target Build-up Area : Rectangular
25,Fires Areas,Target Build-up Area,Circular,,241703,Area,MAIN,Fires Areas : Target Build-up Area : Circular
25,Fires Areas,Target Value Area,Irregular,,241801,Area,MAIN,Fires Areas : Target Value Area : Irregular
25,Fires Areas,Target Value Area,Rectangular,,241802,Area,MAIN,Fires Areas : Target Value Area : Rectangular
25,Fires Areas,Target Value Area,Circular,,241803,Area,MAIN,Fires Areas : Target Value Area : Circular
25,Fires Areas,Zone of Responsibility,Irregular,,241901,Area,MAIN,Fires Areas : Zone of Responsibility : Irregular
25,Fires Areas,Zone of Responsibility,Rectangular,,241902,Area,MAIN,Fires Areas : Zone of Responsibility : Rectangular
25,Fires Areas,Zone of Responsibility,Circular,,241903,Area,MAIN,Fires Areas : Zone of Responsibility : Circular
25,Fires Areas,Terminally Guided Munition Footprint (TGMF),,,242000,Area,MAIN,Fires Areas : Terminally Guided Munition Footprint (TGMF)
25,Fires Areas,Weapon/Sensor Range fan-Circular,,,242100,Area,MAIN,Fires Areas : Weapon/Sensor Range fan-Circular
25,Fires Areas,Weapon/Sensor Range fan-Sector,,,242200,Area,MAIN,Fires Areas : Weapon/Sensor Range fan-Sector
25,Fires Areas,Kill Box,Irregular-Blue,,242301,Area,MAIN,Fires Areas : Kill Box : Irregular-Blue
25,Fires Areas,Kill Box,Rectangular-Blue,,242302,Area,MAIN,Fires Areas : Kill Box : Rectangular-Blue
25,Fires Areas,Kill Box,Circular-Blue,,242303,Area,MAIN,Fires Areas : Kill Box : Circular-Blue
25,Fires Areas,Kill Box,Irregular-Purple,,242304,Area,MAIN,Fires Areas : Kill Box : Irregular-Purple
25,Fires Areas,Kill Box,Rectangular-Purple,,242305,Area,MAIN,Fires Areas : Kill Box : Rectangular-Purple
25,Fires Areas,Kill Box,Circular-Purple,,242306,Area,MAIN,Fires Areas : Kill Box : Circular-Purple
25,Fires Points,Firing Point,,,250100,Point,MAIN,Fires Points : Firing Point
25,Fires Points,Hide Point,,,250200,Point,MAIN,Fires Points : Hide Point
25,Fires Points,Launch Point,,,250300,Point,MAIN,Fires Points : Launch Point
25,Fires Points,Reload Point,,,250400,Point,MAIN,Fires Points : Reload Point
25,Fires Points,Survey Control Point,,,250500,Point,MAIN,Fires Points : Survey Control Point
25,Fire Lines,Fire Support Coordination Line (FSCL),,,260100,Line,MAIN,Fire Lines : Fire Support Coordination Line (FSCL)
25,Fire Lines,Coordinated Fire Line (CFL),,,260200,Line,MAIN,Fire Lines : Coordinated Fire Line (CFL)
25,Fire Lines,No Fire Line,,,260300,Line,MAIN,Fire Lines : No Fire Line
25,Fire Lines,Battlefield Coordination Line,,,260400,Line,MAIN,Fire Lines : Battlefield Coordination Line
25,Fire Lines,Restrictive Fire Line,,,260500,Line,MAIN,Fire Lines : Restrictive Fire Line
25,Fire Lines,Munition Flight Path,,,260600,Line,MAIN,Fire Lines : Munition Flight Path
25,Protection Areas,Obstacle Belt,,,270100,Area,MAIN,Protection Areas : Obstacle Belt
25,Protection Areas,Obstacle Zone,,,270200,Area,MAIN,Protection Areas : Obstacle Zone
25,Protection Areas,Obstacle Free Zone,,,270300,Area,MAIN,Protection Areas : Obstacle Free Zone
25,Protection Areas,Obstacle Restricted Zone,,,270400,Area,MAIN,Protection Areas : Obstacle Restricted Zone
25,Protection Areas,Obstacle Effects,Block,,270501,Line,MAIN,Protection Areas : Obstacle Effects : Block
25,Protection Areas,Obstacle Effects,Disrupt,,270502,Line,MAIN,Protection Areas : Obstacle Effects : Disrupt
25,Protection Areas,Obstacle Effects,Fix,,270503,Line,MAIN,Protection Areas : Obstacle Effects : Fix
25,Protection Areas,Obstacle Effects,Turn,,270504,Line,MAIN,Protection Areas : Obstacle Effects : Turn
25,Protection Areas,Obstacle Bypass,Easy,,270601,Line,MAIN,Protection Areas : Obstacle Bypass : Easy
25,Protection Areas,Obstacle Bypass,Difficult,,270602,Line,MAIN,Protection Areas : Obstacle Bypass : Difficult
25,Protection Areas,Obstacle Bypass,Impossible,,270603,Line,MAIN,Protection Areas : Obstacle Bypass : Impossible
25,Protection Areas,Minefield,Completed,,270701,Area,MAIN,Protection Areas : Minefield : Completed
25,Protection Areas,Minefield,Planned,,270702,Area,MAIN,Protection Areas : Minefield : Planned
25,Protection Areas,Minefield,Known Enemy,,270703,Area,MAIN,Protection Areas : Minefield : Known Enemy
25,Protection Areas,Minefield,Suspected or Templated Enemy,,270704,Area,MAIN,Protection Areas : Minefield : Suspected or Templated Enemy
25,Protection Areas,Minefield,Dummy,,270705,Point,MAIN,Protection Areas : Minefield : Dummy
25,Protection Areas,Minefield,Dummy Minefield- Dymanic,,270706,Area,MAIN,Protection Areas : Minefield : Dummy Minefield- Dymanic
25,Protection Areas,Minefield,Dynamic Depiction,,270707,Area,MAIN,Protection Areas : Minefield : Dynamic Depiction
25,Protection Areas,Mined Area,,,270800,Area,MAIN,Protection Areas : Mined Area
25,Protection Areas,Decoy Mined Area,,,270900,Area,MAIN,Protection Areas : Decoy Mined Area
25,Protection Areas,Decoy Mined Area,Fenced,,270901,Area,MAIN,Protection Areas : Decoy Mined Area : Fenced
25,Protection Areas,Unexploded Explosive Ordnance (UXO) Area,,,271000,Area,MAIN,Protection Areas : Unexploded Explosive Ordnance (UXO) Area
25,Protection Areas,Bridge or Gap,,,271100,Line,MAIN,Protection Areas : Bridge or Gap
25,Protection Areas,Roadblocks- Craters and Blown Bridges,Planned,,271201,Line,MAIN,Protection Areas : Roadblocks- Craters and Blown Bridges : Planned
25,Protection Areas,Roadblocks- Craters and Blown Bridges,Explosives-State of Readiness 1 (Safe),,271202,Line,MAIN,Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 1 (Safe)
25,Protection Areas,Roadblocks- Craters and Blown Bridges,Explosives-State of Readiness 2 (armed but passable),,271203,Line,MAIN,Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 2 (armed but passable)
25,Protection Areas,Roadblocks- Craters and Blown Bridges,Roadblock Complete (Executed),,271204,Line,MAIN,Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed)
25,Protection Areas,Assault Crossing,,,271300,Area,MAIN,Protection Areas : Assault Crossing
25,Protection Areas,Bridge,,,271400,Line,MAIN,Protection Areas : Bridge
25,Protection Areas,Ford Easy,,,271500,Line,MAIN,Protection Areas : Ford Easy
25,Protection Areas,Ford Difficult,,,271600,Line,MAIN,Protection Areas : Ford Difficult
25,Protection Areas,Biological Contaminated Area,,,271700,Area,MAIN,Protection Areas : Biological Contaminated Area
25,Protection Areas,Biological Contaminated Area,Toxic Industrial Material,,271701,Area,MAIN,Protection Areas : Biological Contaminated Area : Toxic Industrial Material
25,Protection Areas,Chemical Contaminated Area,,,271800,Area,MAIN,Protection Areas : Chemical Contaminated Area
25,Protection Areas,Chemical Contaminated Area,Toxic Industrial Material,,271801,Area,MAIN,Protection Areas : Chemical Contaminated Area : Toxic Industrial Material
25,Protection Areas,Nuclear Contaminated Area,,,271900,Area,MAIN,Protection Areas : Nuclear Contaminated Area
25,Protection Areas,Radiological Contaminated Area,,,272000,Area,MAIN,Protection Areas : Radiological Contaminated Area
25,Protection Areas,Radiological Contaminated Area,Toxic Industrial Material,,272001,Area,MAIN,Protection Areas : Radiological Contaminated Area : Toxic Industrial Material
25,Protection Areas,Minimum Safe Distance Zone,,,272100,Area,MAIN,Protection Areas : Minimum Safe Distance Zone
25,Protection Areas,Radiation Dose Rate Contour Lines,,,272200,Area,MAIN,Protection Areas : Radiation Dose Rate Contour Lines
25,Protection Points,Abatis,,,280100,Line,MAIN,Protection Points : Abatis
25,Protection Points,Antipersonnel Mine,,,280200,Point,MAIN,Protection Points : Antipersonnel Mine
25,Protection Points,Antipersonnel Mine,Antipersonnel Mine with Directional Effects,,280201,Point,MAIN,Protection Points : Antipersonnel Mine : With Directional Effects
25,Protection Points,Antitank Mine,,,280300,Point,MAIN,Protection Points : Antitank Mine
25,Protection Points,Antitank Mine with Anti-handling Device,,,280400,Point,MAIN,Protection Points : Antitank Mine with Anti-handling Device
25,Protection Points,Wide Area Antitank Mine,,,280500,Point,MAIN,Protection Points : Wide Area Antitank Mine
25,Protection Points,Unspecified Mine,,,280600,Point,MAIN,Protection Points : Unspecified Mine
25,Protection Points,Booby Trap,,,280700,Point,MAIN,Protection Points : Booby Trap
25,Protection Points,Engineer Regulating Point,,,280800,Point,MAIN,Protection Points : Engineer Regulating Point
25,Protection Points,Shelter,,,280900,Point,MAIN,Protection Points : Shelter
25,Protection Points,Shelter Above Ground,,,281000,Point,MAIN,Protection Points : Shelter Above Ground
25,Protection Points,Below Ground Shelter,,,281100,Point,MAIN,Protection Points : Below Ground Shelter
25,Protection Points,Fort,,,281200,Point,MAIN,Protection Points : Fort
25,Protection Points,Chemical Event,,,281300,Point,MAIN,Protection Points : Chemical Event
25,Protection Points,Chemical Event,Toxic Industrial Material,,281301,Point,MAIN,Protection Points : Chemical Event : Toxic Industrial Material
25,Protection Points,Biological Event,,,281400,Point,MAIN,Protection Points : Biological Event
25,Protection Points,Biological Event,Toxic Industrial Material,,281401,Point,MAIN,Protection Points : Biological Event : Toxic Industrial Material
25,Protection Points,Nuclear Event,,,281500,Point,MAIN,Protection Points : Nuclear Event
25,Protection Points,Nuclear Fallout Producing Event,,,281600,Point,MAIN,Protection Points : Nuclear Fallout Producing Event
25,Protection Points,Radiological,,,281700,Point,MAIN,Protection Points : Radiological
25,Protection Points,Radiological,Toxic Industrial Material,,281701,Point,MAIN,Protection Points : Radiological : Toxic Industrial Material
25,Protection Points,General Decontamination Point/Site,,,281800,Point,MAIN,Protection Points : Decontamination/Site
25,Protection Points,General Decontamination Point/Site,Alternate,,281801,Point,MAIN,Protection Points : Decontamination/Site : Alternate
25,Protection Points,General Decontamination Point/Site,Equipment,,281802,Point,MAIN,Protection Points : Decontamination/Site : Equipment
25,Protection Points,General Decontamination Point/Site,Troop,,281803,Point,MAIN,Protection Points : Decontamination/Site : Troop
25,Protection Points,General Decontamination Point/Site,Equipment/Troop,,281804,Point,MAIN,Protection Points : Decontamination/Site : Equipment/Troop
25,Protection Points,General Decontamination Point/Site,Operational,,281805,Point,MAIN,Protection Points : Decontamination/Site : Operational
25,Protection Points,General Decontamination Point/Site,Thorough,,281806,Point,MAIN,Protection Points : Decontamination/Site : Thorough
25,Protection Points,General Decontamination Point/Site,Main Equipment,,281807,Point,MAIN,Protection Points : Decontamination/Site : Main Equipment
25,Protection Points,General Decontamination Point/Site,Forward Troop,,281808,Point,MAIN,Protection Points : Decontamination/Site : Forward Troop
25,Protection Points,General Decontamination Point/Site,Wounded Personnel,,281809,Point,MAIN,Protection Points : Decontamination/Site : Wounded Personnel
25,Protection Points,Tetrahedrons- Dragons Teeth- and Other Similar Obstacles,Fixed and Prefabricated,,281901,Point,MAIN,Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Fixed and Prefabricated
25,Protection Points,Tetrahedrons- Dragons Teeth- and Other Similar Obstacles,Movable,,281902,Point,MAIN,Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable
25,Protection Points,Tetrahedrons- Dragons Teeth- and Other Similar Obstacles,Movable and Prefabricated,,281903,Point,MAIN,Protection Points : Tetrahedrons- Dragons Teeth- and Other Similar Obstacles : Movable and Prefabricated
25,Protection Points,Vertical Obstructions,Tower-Low,,282001,Point,MAIN,Protection Points : Vertical Obstructions : Tower-Low
25,Protection Points,Vertical Obstructions,Tower-High,,282002,Point,MAIN,Protection Points : Vertical Obstructions : Tower-High
25,Protection Points,Vertical Obstructions,Overhead Wire,,282003,Line,MAIN,Protection Points : Vertical Obstructions : Overhead Wire
25,Protection Lines,Obstacle Line,,,290100,Line,MAIN,Protection Lines : Obstacle Line
25,Protection Lines,Antitank Obstacles,Under Construction,,290201,Line,MAIN,Protection Lines : Antitank Obstacles : Under Construction
25,Protection Lines,Antitank Obstacles,Completed,,290202,Line,MAIN,Protection Lines : Antitank Obstacles : Completed
25,Protection Lines,Antitank Obstacles,Reinforced-with Antitank Mines,,290203,Line,MAIN,Protection Lines : Antitank Obstacles : Reinforced-with Antitank Mines
25,Protection Lines,Antitank Obstacles,Antitank Wall,,290204,Line,MAIN,Protection Lines : Antitank Obstacles : Antitank Wall
25,Protection Lines,Wire Obstacles,Unspecified Wire,,290301,Line,MAIN,Protection Lines : Wire Obstacles : Unspecified Wire
25,Protection Lines,Wire Obstacles,Single Fence Wire,,290302,Line,MAIN,Protection Lines : Wire Obstacles : Single Fence Wire
25,Protection Lines,Wire Obstacles,Double Fence Wire,,290303,Line,MAIN,Protection Lines : Wire Obstacles : Double Fence Wire
25,Protection Lines,Wire Obstacles,Double Apron Fence,,290304,Line,MAIN,Protection Lines : Wire Obstacles : Double Apron Fence
25,Protection Lines,Wire Obstacles,Low Wire Fence,,290305,Line,MAIN,Protection Lines : Wire Obstacles : Low Wire Fence
25,Protection Lines,Wire Obstacles,High Wire Fence,,290306,Line,MAIN,Protection Lines : Wire Obstacles : High Wire Fence
25,Protection Lines,Wire Obstacles,Single Concertina,,290307,Line,MAIN,Protection Lines : Wire Obstacles : Single Concertina
25,Protection Lines,Wire Obstacles,Double Strand Concertina,,290308,Line,MAIN,Protection Lines : Wire Obstacles : Double Strand Concertina
25,Protection Lines,Wire Obstacles,Triple Strand Concertina,,290309,Line,MAIN,Protection Lines : Wire Obstacles : Triple Strand Concertina
25,Protection Lines,Mine Cluster,,,290400,Line,MAIN,Protection Lines : Mine Cluster
25,Protection Lines,Trip Wire,,,290500,Line,MAIN,Protection Lines : Trip Wire
25,Protection Lines,Lane,,,290600,Line,MAIN,Protection Lines : Lane
25,Protection Lines,Ferry,,,290700,Line,MAIN,Protection Lines : Ferry
25,Protection Lines,Raft Site,,,290800,Line,MAIN,Protection Lines : Raft Site
25,Protection Lines,Fortified Line,,,290900,Line,MAIN,Protection Lines : Fortified Line
25,Protection Lines,Fortified Position,,,291000,Line,MAIN,Protection Lines : Fortified Position
25,Intelligence Lines,Intelligence Coordination Line,,,300100,Line,MAIN,Intelligence Lines : Intelligence Coordination Line
25,Sustainment Areas,Detainee Holding Area,,,310100,Area,MAIN,Sustainment Areas : Detainee Holding Area
25,Sustainment Areas,Enemy Prisoner of War Holding Area,,,310200,Area,MAIN,Sustainment Areas : Enemy Prisoner of War Holding Area
25,Sustainment Areas,Forward Arming and Refueling Point,,,310300,Area,MAIN,Sustainment Areas : Forward Arming and Refueling Point
25,Sustainment Areas,Refugee Holding Area,,,310400,Area,MAIN,Sustainment Areas : Refugee Holding Area
25,Sustainment Areas,Regimental Support Area,,,310500,Area,MAIN,Sustainment Areas : Regimental Support Area
25,Sustainment Areas,Brigade Support Area,,,310600,Area,MAIN,Sustainment Areas : Brigade Support Area
25,Sustainment Areas,Division Support Area,,,310700,Area,MAIN,Sustainment Areas : Division Support Area
25,Sustainment Points,Ambulance Exchange Point,,,320100,Point,MAIN,Sustainment Points : Ambulance Exchange Point
25,Sustainment Points,Ammunition Supply Point,,,320200,Point,MAIN,Sustainment Points : Ammunition Supply Point
25,Sustainment Points,Ammunition Transfer Point,,,320300,Point,MAIN,Sustainment Points : Ammunition Transfer Point
25,Sustainment Points,Cannibalization Point,,,320400,Point,MAIN,Sustainment Points : Cannibalization Point
25,Sustainment Points,Casualty Collection Point,,,320500,Point,MAIN,Sustainment Points : Casualty Collection Point
25,Sustainment Points,Civilian Collection Point,,,320600,Point,MAIN,Sustainment Points : Civilian Collection Point
25,Sustainment Points,Detainee Collection Point,,,320700,Point,MAIN,Sustainment Points : Detainee Collection Point
25,Sustainment Points,Enemy Prisoner of War Collection Point,,,320800,Point,MAIN,Sustainment Points : Enemy Prisoner of War Collection Point
25,Sustainment Points,Logistics Release Point,,,320900,Point,MAIN,Sustainment Points : Logistics Release Point
25,Sustainment Points,Maintenance Collection Point (MCP),,,321000,Point,MAIN,Sustainment Points : Maintenance Collection Point (MCP)
25,Sustainment Points,Medical Evacuation (MEDEVAC) Pick-up Point,,,321100,Point,MAIN,Sustainment Points : Medical Evacuation (MEDEVAC) Pick-up Point
25,Sustainment Points,Rearm-Refuel and Resupply Point (R3P),,,321200,Point,MAIN,Sustainment Points : Rearm-Refuel and Resupply Point (R3P)
25,Sustainment Points,Refuel on the Move (ROM) Point,,,321300,Point,MAIN,Sustainment Points : Refuel on the Move (ROM) Point
25,Sustainment Points,Traffic Control Post (TCP),,,321400,Point,MAIN,Sustainment Points : Traffic Control Post (TCP)
25,Sustainment Points,Trailer Transfer Point (TTP),,,321500,Point,MAIN,Sustainment Points : Trailer Transfer Point (TTP)
25,Sustainment Points,Unit Maintenance Collection Point (UMCP),,,321600,Point,MAIN,Sustainment Points : Unit Maintenance Collection Point (UMCP)
25,Sustainment Points,General Supply Point,,,321700,Point,MAIN,Sustainment Points : General Supply
25,Sustainment Points,General Supply Point,NATO Class I Supply Point,,321701,Point,MAIN,Sustainment Points : General Supply : NATO Class I Supply Point
25,Sustainment Points,General Supply Point,NATO Class II Supply Point,,321702,Point,MAIN,Sustainment Points : General Supply : NATO Class II Supply Point
25,Sustainment Points,General Supply Point,NATO Class III Supply Point,,321703,Point,MAIN,Sustainment Points : General Supply : NATO Class III Supply Point
25,Sustainment Points,General Supply Point,NATO Class IV Supply Point,,321704,Point,MAIN,Sustainment Points : General Supply : NATO Class IV Supply Point
25,Sustainment Points,General Supply Point,NATO Class V Supply Point,,321705,Point,MAIN,Sustainment Points : General Supply : NATO Class V Supply Point
25,Sustainment Points,General Supply Point,NATO Multiple Class Supply Point,,321706,Point,MAIN,Sustainment Points : General Supply : NATO Multiple Class Supply Point
25,Sustainment Points,General Supply Point,US Class I Supply Point,,321707,Point,MAIN,Sustainment Points : General Supply : US Class I Supply Point
25,Sustainment Points,General Supply Point,US Class II Supply Point,,321708,Point,MAIN,Sustainment Points : General Supply : US Class II Supply Point
25,Sustainment Points,General Supply Point,US Class III Supply Point,,321709,Point,MAIN,Sustainment Points : General Supply : US Class III Supply Point
25,Sustainment Points,General Supply Point,US Class IV Supply Point,,321710,Point,MAIN,Sustainment Points : General Supply : US Class IV Supply Point
25,Sustainment Points,General Supply Point,US Class V Supply Point,,321711,Point,MAIN,Sustainment Points : General Supply : US Class V Supply Point
25,Sustainment Points,General Supply Point,US Class VI Supply Point,,321712,Point,MAIN,Sustainment Points : General Supply : US Class VI Supply Point
25,Sustainment Points,General Supply Point,US Class VII Supply Point,,321713,Point,MAIN,Sustainment Points : General Supply : US Class VII Supply Point
25,Sustainment Points,General Supply Point,US Class VIII Supply Point,,321714,Point,MAIN,Sustainment Points : General Supply : US Class VIII Supply Point
25,Sustainment Points,General Supply Point,US Class IX Supply Point,,321715,Point,MAIN,Sustainment Points : General Supply : US Class IX Supply Point
25,Sustainment Points,General Supply Point,US Class X Supply Point,,321716,Point,MAIN,Sustainment Points : General Supply : US Class X Supply Point
25,Sustainment Points,Medical Supply Point,,,321800,Point,MAIN,Sustainment Points : Medical Supply Point
25,Sustainment Lines,Moving Convoy,,,330100,Line,MAIN,Sustainment Lines : Moving Convoy
25,Sustainment Lines,Halted Convoy,,,330200,Line,MAIN,Sustainment Lines : Halted Convoy
25,Sustainment Lines,Main Supply Route,,,330300,Line,MAIN,Sustainment Lines : Main Supply Route
25,Sustainment Lines,Main Supply Route,One Way Traffic,,330301,Line,MAIN,Sustainment Lines : Main Supply Route : One Way Traffic
25,Sustainment Lines,Main Supply Route,Two Way Traffic,,330302,Line,MAIN,Sustainment Lines : Main Supply Route : Two Way Traffic
25,Sustainment Lines,Main Supply Route,Alternating Traffic,,330303,Line,MAIN,Sustainment Lines : Main Supply Route : Alternating Traffic
25,Sustainment Lines,Alternate Supply Route,,,330400,Line,MAIN,Sustainment Lines : Alternate Supply Route
25,Sustainment Lines,Alternate Supply Route,One Way Traffic,,330401,Line,MAIN,Sustainment Lines : Alternate Supply Route : One Way Traffic
25,Sustainment Lines,Alternate Supply Route,Two Way Traffic,,330402,Line,MAIN,Sustainment Lines : Alternate Supply Route : Two Way Traffic
25,Sustainment Lines,Alternate Supply Route,Alternating Traffic,,330403,Line,MAIN,Sustainment Lines : Alternate Supply Route : Alternating Traffic
25,Mission Tasks,Block,,,340100,Line,MAIN,Mission Tasks : Block
25,Mission Tasks,Breach,,,340200,Line,MAIN,Mission Tasks : Breach
25,Mission Tasks,Bypass,,,340300,Line,MAIN,Mission Tasks : Bypass
25,Mission Tasks,Canalize,,,340400,Line,MAIN,Mission Tasks : Canalize
25,Mission Tasks,Clear,,,340500,Line,MAIN,Mission Tasks : Clear
